Code,Name,Exchange,Type,Source
#002952,建信多因子量化股票,CHINA,Mutual Fund,ak
#007842,南华中证杭州湾区ETF联接A,CHINA,Mutual Fund,ak
#002305,光大风格轮动混合A,CHINA,Mutual Fund,ak
#001448,华商双翼平衡混合,CHINA,Mutual Fund,ak
#007178,浙商中华预期高股息A,CHINA,Mutual Fund,ak
#006864,国联安核心资产策略混合,CHINA,Mutual Fund,ak
#008085,海富通先进制造股票A,CHINA,Mutual Fund,ak
#005555,南方H股联接C,CHINA,Mutual Fund,ak
#010308,东财信息产业精选混合C,CHINA,Mutual Fund,ak
#020003,国泰金龙行业混合,CHINA,Mutual Fund,ak
#660012,农银消费主题混合A,CHINA,Mutual Fund,ak
#002987,广发沪深300ETF联接C,CHINA,Mutual Fund,ak
#501077,富国科创主题混合,CHINA,Mutual Fund,ak
#007345,富国科技创新灵活配置混合,CHINA,Mutual Fund,ak
#000176,嘉实沪深300指数研究增强,CHINA,Mutual Fund,ak
#006769,长城研究精选混合,CHINA,Mutual Fund,ak
#168106,九泰盈华量化混合(LOF)A,CHINA,Mutual Fund,ak
#168107,九泰盈华量化混合(LOF)C,CHINA,Mutual Fund,ak
#007590,华宝绿色领先股票,CHINA,Mutual Fund,ak
#009853,中加优势企业混合A,CHINA,Mutual Fund,ak
#009854,中加优势企业混合C,CHINA,Mutual Fund,ak
#009750,汇安价值蓝筹混合A,CHINA,Mutual Fund,ak
#009751,汇安价值蓝筹混合C,CHINA,Mutual Fund,ak
#009896,广发港股通成长精选股票A,CHINA,Mutual Fund,ak
#009897,广发港股通成长精选股票C,CHINA,Mutual Fund,ak
#004576,新华恒益量化灵活配置混合,CHINA,Mutual Fund,ak
#001128,宝盈新兴产业混合,CHINA,Mutual Fund,ak
#000418,景顺长城成长之星股票,CHINA,Mutual Fund,ak
#001538,上投摩根科技前沿灵活配置混合,CHINA,Mutual Fund,ak
#163818,中银中小盘成长混合,CHINA,Mutual Fund,ak
#001830,融通跨界成长灵活配置混合,CHINA,Mutual Fund,ak
#270010,广发沪深300ETF联接A,CHINA,Mutual Fund,ak
#001974,景顺长城量化新动力股票,CHINA,Mutual Fund,ak
#006385,华泰保兴研究智选A,CHINA,Mutual Fund,ak
#006386,华泰保兴研究智选C,CHINA,Mutual Fund,ak
#008009,华商高端装备制造股票,CHINA,Mutual Fund,ak
#320008,诺安增利债券A,CHINA,Mutual Fund,ak
#006063,景顺长城MSCI中国A股国际通,CHINA,Mutual Fund,ak
#005270,太平改革红利精选混合,CHINA,Mutual Fund,ak
#005137,长信沪深300指数增强A,CHINA,Mutual Fund,ak
#688888,浙商聚潮产业成长混合,CHINA,Mutual Fund,ak
#007448,长信沪深300指数增强C,CHINA,Mutual Fund,ak
#007275,银河沪深300指数增强A,CHINA,Mutual Fund,ak
#005461,南方希元转债,CHINA,Mutual Fund,ak
#007276,银河沪深300指数增强C,CHINA,Mutual Fund,ak
#001541,汇添富民营新动力股票,CHINA,Mutual Fund,ak
#001897,九泰久盛量化先锋混合A,CHINA,Mutual Fund,ak
#010064,圆信永丰兴研A,CHINA,Mutual Fund,ak
#010065,圆信永丰兴研C,CHINA,Mutual Fund,ak
#519013,海富通风格优势混合,CHINA,Mutual Fund,ak
#009598,景顺长城科创三年定开混合,CHINA,Mutual Fund,ak
#501207,华夏创新未来18个月封闭混合,CHINA,Mutual Fund,ak
#010454,交银内需增长一年持有混合,CHINA,Mutual Fund,ak
#162107,金鹰量化精选股票(LOF),CHINA,Mutual Fund,ak
#001361,景顺中证科技传媒通信150ETF联接,CHINA,Mutual Fund,ak
#100039,富国通胀通缩主题轮动混合,CHINA,Mutual Fund,ak
#519097,新华中小市值优选混合,CHINA,Mutual Fund,ak
#169101,东方红睿丰混合,CHINA,Mutual Fund,ak
#163406,兴全合润混合(LOF),CHINA,Mutual Fund,ak
#168401,红土创新转型精选灵(LOF),CHINA,Mutual Fund,ak
#004359,创金合信量化核心混合A,CHINA,Mutual Fund,ak
#004360,创金合信量化核心混合C,CHINA,Mutual Fund,ak
#001900,诺安精选价值混合,CHINA,Mutual Fund,ak
#005354,富国沪港深行业精选混合A,CHINA,Mutual Fund,ak
#502013,长盛中证申万一带一路指数(LOF),CHINA,Mutual Fund,ak
#540009,汇丰晋信消费红利股票,CHINA,Mutual Fund,ak
#009043,九泰久信量化股票,CHINA,Mutual Fund,ak
#008878,国联安新蓝筹红利一年定开混合,CHINA,Mutual Fund,ak
#008776,华安沪深300ETF联接A,CHINA,Mutual Fund,ak
#008777,华安沪深300ETF联接C,CHINA,Mutual Fund,ak
#010385,华安汇嘉精选混合A,CHINA,Mutual Fund,ak
#010386,华安汇嘉精选混合C,CHINA,Mutual Fund,ak
#000612,华宝生态中国混合,CHINA,Mutual Fund,ak
#481010,工银中小盘混合,CHINA,Mutual Fund,ak
#090009,大成行业轮动混合,CHINA,Mutual Fund,ak
#000311,景顺长城沪深300指数增强,CHINA,Mutual Fund,ak
#200007,长城安心回报混合,CHINA,Mutual Fund,ak
#006157,财通量化核心优选混合,CHINA,Mutual Fund,ak
#011114,富国沪港深行业精选混合C,CHINA,Mutual Fund,ak
#002125,广发新兴成长混合,CHINA,Mutual Fund,ak
#100029,富国天成红利混合,CHINA,Mutual Fund,ak
#004606,上投摩根优选多因子股票,CHINA,Mutual Fund,ak
#005870,鹏华沪深300指数增强,CHINA,Mutual Fund,ak
#002174,东方互联网嘉混合,CHINA,Mutual Fund,ak
#040001,华安创新混合,CHINA,Mutual Fund,ak
#010054,万家健康产业混合A,CHINA,Mutual Fund,ak
#010055,万家健康产业混合C,CHINA,Mutual Fund,ak
#008546,南方产业优势两年混合A,CHINA,Mutual Fund,ak
#009781,南方产业优势两年混合C,CHINA,Mutual Fund,ak
#100022,富国天瑞强势混合,CHINA,Mutual Fund,ak
#005360,汇安资产轮动混合,CHINA,Mutual Fund,ak
#450011,国富研究精选混合,CHINA,Mutual Fund,ak
#570005,诺德成长优势混合,CHINA,Mutual Fund,ak
#000729,建信中小盘先锋股票,CHINA,Mutual Fund,ak
#161609,融通动力先锋混合,CHINA,Mutual Fund,ak
#006921,南方智诚混合,CHINA,Mutual Fund,ak
#540002,汇丰晋信龙腾混合,CHINA,Mutual Fund,ak
#070001,嘉实成长收益混合A,CHINA,Mutual Fund,ak
#001764,广发沪港深新机遇股票,CHINA,Mutual Fund,ak
#004769,申万菱信价值优先混合,CHINA,Mutual Fund,ak
#007044,博道沪深300指数增强A,CHINA,Mutual Fund,ak
#007045,博道沪深300指数增强C,CHINA,Mutual Fund,ak
#167702,德邦量化优选股票(LOF)A,CHINA,Mutual Fund,ak
#001193,中金消费升级,CHINA,Mutual Fund,ak
#167703,德邦量化优选股票(LOF)C,CHINA,Mutual Fund,ak
#006123,中融高股息混合A,CHINA,Mutual Fund,ak
#006124,中融高股息混合C,CHINA,Mutual Fund,ak
#004510,九泰久盛量化先锋混合C,CHINA,Mutual Fund,ak
#008954,安信价值回报三年持有混合A,CHINA,Mutual Fund,ak
#005108,圆信永丰双利优选,CHINA,Mutual Fund,ak
#005537,中航新起航灵活配置混合A,CHINA,Mutual Fund,ak
#009152,南方瑞盛三年混合A,CHINA,Mutual Fund,ak
#009153,南方瑞盛三年混合C,CHINA,Mutual Fund,ak
#420001,天弘精选混合,CHINA,Mutual Fund,ak
#008087,华夏中证5G通信主题ETF联接C,CHINA,Mutual Fund,ak
#001736,圆信永丰优加生活,CHINA,Mutual Fund,ak
#501083,银华科创主题3年封闭混合,CHINA,Mutual Fund,ak
#161912,万家社会责任18个月定开A,CHINA,Mutual Fund,ak
#002281,建信裕利灵活配置混合,CHINA,Mutual Fund,ak
#166001,中欧新趋势混合A,CHINA,Mutual Fund,ak
#005787,中欧新趋势混合C,CHINA,Mutual Fund,ak
#070017,嘉实量化阿尔法混合,CHINA,Mutual Fund,ak
#166107,信达澳银量化多因子混合(LOF)A,CHINA,Mutual Fund,ak
#010667,安信价值回报三年持有混合C,CHINA,Mutual Fund,ak
#005538,中航新起航灵活配置混合C,CHINA,Mutual Fund,ak
#165515,信诚沪深300指数(LOF),CHINA,Mutual Fund,ak
#008086,华夏中证5G通信主题ETF联接A,CHINA,Mutual Fund,ak
#161831,银华恒生中国企业指数,CHINA,Mutual Fund,ak
#008021,华富中证人工智能产业ETF联接C,CHINA,Mutual Fund,ak
#481017,工银量化策略混合,CHINA,Mutual Fund,ak
#376510,上投摩根大盘蓝筹股票,CHINA,Mutual Fund,ak
#004357,南方智慧混合,CHINA,Mutual Fund,ak
#006281,万家人工智能混合,CHINA,Mutual Fund,ak
#001357,泓德泓富混合A,CHINA,Mutual Fund,ak
#001376,泓德泓富混合C,CHINA,Mutual Fund,ak
#006976,鹏华核心优势混合,CHINA,Mutual Fund,ak
#001881,中欧新趋势混合E,CHINA,Mutual Fund,ak
#161913,万家社会责任18个月定开C,CHINA,Mutual Fund,ak
#673090,西部利得个股精选股票,CHINA,Mutual Fund,ak
#001537,中加改革红利混合,CHINA,Mutual Fund,ak
#166108,信达澳银量化多因子混合(LOF)C,CHINA,Mutual Fund,ak
#009414,中银大健康股票A,CHINA,Mutual Fund,ak
#501049,东方红睿玺三年定开混合A,CHINA,Mutual Fund,ak
#010506,东方红睿玺三年定开混合C,CHINA,Mutual Fund,ak
#233008,大摩消费领航混合,CHINA,Mutual Fund,ak
#010003,景顺长城电子信息产业股票A,CHINA,Mutual Fund,ak
#008020,华富中证人工智能产业ETF联接A,CHINA,Mutual Fund,ak
#519704,交银先进制造混合,CHINA,Mutual Fund,ak
#011758,广发逆向策略混合C,CHINA,Mutual Fund,ak
#001605,国富沪港深成长精选股票,CHINA,Mutual Fund,ak
#000656,前海开源沪深300指数,CHINA,Mutual Fund,ak
#002945,大成盛世精选灵活配置混合,CHINA,Mutual Fund,ak
#007470,博道叁佰智航股票A,CHINA,Mutual Fund,ak
#007471,博道叁佰智航股票C,CHINA,Mutual Fund,ak
#001966,圆信永丰兴源灵活配置混合C,CHINA,Mutual Fund,ak
#501090,华宝中证消费龙头指数(LOF)A,CHINA,Mutual Fund,ak
#009329,华宝中证消费龙头指数(LOF)C,CHINA,Mutual Fund,ak
#871003,广发资管价值增长灵活配置混合,CHINA,Mutual Fund,ak
#002772,光大产业新动力混合,CHINA,Mutual Fund,ak
#005063,广发中证全指家用电器指数A,CHINA,Mutual Fund,ak
#005064,广发中证全指家用电器指数C,CHINA,Mutual Fund,ak
#005396,中金丰硕混合,CHINA,Mutual Fund,ak
#001733,泰达宏利量化股票,CHINA,Mutual Fund,ak
#001760,嘉实创新成长混合,CHINA,Mutual Fund,ak
#010321,中银大健康股票C,CHINA,Mutual Fund,ak
#008531,惠升惠民混合A,CHINA,Mutual Fund,ak
#008532,惠升惠民混合C,CHINA,Mutual Fund,ak
#007713,华富科技动能混合,CHINA,Mutual Fund,ak
#010004,景顺长城电子信息产业股票C,CHINA,Mutual Fund,ak
#160137,南方中证互联网指数(LOF),CHINA,Mutual Fund,ak
#011150,创金合信ESG责任投资股票C,CHINA,Mutual Fund,ak
#620004,金元顺安价值增长混合,CHINA,Mutual Fund,ak
#000747,广发逆向策略混合A,CHINA,Mutual Fund,ak
#450004,国富深化价值混合,CHINA,Mutual Fund,ak
#200002,长城久泰沪深300指数A,CHINA,Mutual Fund,ak
#006912,长城久泰沪深300指数C,CHINA,Mutual Fund,ak
#005402,广发资源优选股票A,CHINA,Mutual Fund,ak
#010235,广发资源优选股票C,CHINA,Mutual Fund,ak
#519668,银河成长混合,CHINA,Mutual Fund,ak
#168105,九泰泰富定增混合,CHINA,Mutual Fund,ak
#001959,华商乐享互联灵活配置混合,CHINA,Mutual Fund,ak
#001965,圆信永丰兴源灵活配置混合A,CHINA,Mutual Fund,ak
#004716,信诚量化阿尔法股票,CHINA,Mutual Fund,ak
#002597,兴业成长动力混合,CHINA,Mutual Fund,ak
#008230,九泰天辰量化新动力,CHINA,Mutual Fund,ak
#006537,恒生前海港股通精选混合,CHINA,Mutual Fund,ak
#010420,民生加银成长优选股票,CHINA,Mutual Fund,ak
#009557,申万菱信创业板量化精选股票A,CHINA,Mutual Fund,ak
#011149,创金合信ESG责任投资股票A,CHINA,Mutual Fund,ak
#161217,国投瑞银中证资源指数,CHINA,Mutual Fund,ak
#240008,华宝收益增长混合,CHINA,Mutual Fund,ak
#710002,富安达策略精选混合,CHINA,Mutual Fund,ak
#690009,民生加银红利回报混合,CHINA,Mutual Fund,ak
#002258,大成国企改革灵活配置混合,CHINA,Mutual Fund,ak
#161903,万家行业优选混合(LOF),CHINA,Mutual Fund,ak
#004099,前海开源沪港深景气行业精选混合,CHINA,Mutual Fund,ak
#000082,嘉实研究阿尔法股票,CHINA,Mutual Fund,ak
#310368,申万菱信竞争优势混合,CHINA,Mutual Fund,ak
#000411,景顺长城优质成长股票,CHINA,Mutual Fund,ak
#002810,金信转型创新成长混合发起式,CHINA,Mutual Fund,ak
#160415,华安量化多因子混合(LOF),CHINA,Mutual Fund,ak
#001613,长城久祥混合,CHINA,Mutual Fund,ak
#501045,汇添富沪深300指数C,CHINA,Mutual Fund,ak
#233001,大摩基础行业混合,CHINA,Mutual Fund,ak
#002837,华夏网购精选混合A,CHINA,Mutual Fund,ak
#009039,九泰久远量化驱动A,CHINA,Mutual Fund,ak
#501002,长信价值优选混合,CHINA,Mutual Fund,ak
#011230,创金合信数字经济主题股票C,CHINA,Mutual Fund,ak
#005443,国金量化多策略混合,CHINA,Mutual Fund,ak
#010505,申万菱信创业板量化精选股票C,CHINA,Mutual Fund,ak
#519674,银河创新成长混合,CHINA,Mutual Fund,ak
#660005,农银中小盘混合,CHINA,Mutual Fund,ak
#202212,南方平衡配置混合,CHINA,Mutual Fund,ak
#166801,浙商聚潮新思维混合,CHINA,Mutual Fund,ak
#165508,信诚深度价值混合(LOF),CHINA,Mutual Fund,ak
#004604,富国新活力灵活配置混合A,CHINA,Mutual Fund,ak
#004605,富国新活力灵活配置混合C,CHINA,Mutual Fund,ak
#004958,圆信永丰优享生活,CHINA,Mutual Fund,ak
#006527,富国优质发展混合A,CHINA,Mutual Fund,ak
#501043,汇添富沪深300指数A,CHINA,Mutual Fund,ak
#002670,万家沪深300指数增强A,CHINA,Mutual Fund,ak
#007539,永赢沪深300C,CHINA,Mutual Fund,ak
#501086,华宝MSCI中国A股国际通(LOF),CHINA,Mutual Fund,ak
#006878,天治量化核心精选混合C,CHINA,Mutual Fund,ak
#002384,九泰鸿祥服务升级灵活配置混合,CHINA,Mutual Fund,ak
#007815,嘉实新兴科技100ETF联接A,CHINA,Mutual Fund,ak
#007816,嘉实新兴科技100ETF联接C,CHINA,Mutual Fund,ak
#006877,天治量化核心精选混合A,CHINA,Mutual Fund,ak
#009264,泓德瑞兴三年持有期混合,CHINA,Mutual Fund,ak
#900029,中信证券量化优选A,CHINA,Mutual Fund,ak
#900030,中信证券量化优选C,CHINA,Mutual Fund,ak
#009040,九泰久远量化驱动C,CHINA,Mutual Fund,ak
#011229,创金合信数字经济主题股票A,CHINA,Mutual Fund,ak
#519170,浦银安盛增长动力混合,CHINA,Mutual Fund,ak
#540006,汇丰晋信大盘股票A,CHINA,Mutual Fund,ak
#160133,南方天元新产业股票(LOF),CHINA,Mutual Fund,ak
#003984,嘉实新能源新材料股票A,CHINA,Mutual Fund,ak
#003985,嘉实新能源新材料股票C,CHINA,Mutual Fund,ak
#006615,工银战略新兴产业混合A,CHINA,Mutual Fund,ak
#519644,银河智联混合,CHINA,Mutual Fund,ak
#519195,万家品质,CHINA,Mutual Fund,ak
#002801,泓德泓信混合,CHINA,Mutual Fund,ak
#002671,万家沪深300指数增强C,CHINA,Mutual Fund,ak
#006528,富国优质发展混合C,CHINA,Mutual Fund,ak
#660008,农银沪深300指数A,CHINA,Mutual Fund,ak
#005152,农银沪深300指数C,CHINA,Mutual Fund,ak
#011424,汇添富外延增长股票C,CHINA,Mutual Fund,ak
#006478,长盛多因子策略优选,CHINA,Mutual Fund,ak
#002063,国泰沪深300指数增强C,CHINA,Mutual Fund,ak
#006600,人保沪深300指数,CHINA,Mutual Fund,ak
#007538,永赢沪深300A,CHINA,Mutual Fund,ak
#168102,九泰锐富事件驱动混合(LOF),CHINA,Mutual Fund,ak
#007770,同泰开泰混合A,CHINA,Mutual Fund,ak
#007771,同泰开泰混合C,CHINA,Mutual Fund,ak
#008926,泰康沪深300ETF联接A,CHINA,Mutual Fund,ak
#008927,泰康沪深300ETF联接C,CHINA,Mutual Fund,ak
#161026,富国中证国有企业改革指数,CHINA,Mutual Fund,ak
#163822,中银主题策略混合,CHINA,Mutual Fund,ak
#009706,民生加银城镇化混合C,CHINA,Mutual Fund,ak
#006616,工银战略新兴产业混合C,CHINA,Mutual Fund,ak
#160615,鹏华沪深300指数(LOF)A,CHINA,Mutual Fund,ak
#005638,农银汇理量化智慧动力混合,CHINA,Mutual Fund,ak
#002555,博时沪港深优质企业基金C,CHINA,Mutual Fund,ak
#000512,国泰沪深300指数增强A,CHINA,Mutual Fund,ak
#006675,宝盈品牌消费股票A,CHINA,Mutual Fund,ak
#004139,中邮军民融合灵活配置混合,CHINA,Mutual Fund,ak
#006676,宝盈品牌消费股票C,CHINA,Mutual Fund,ak
#002707,大摩科技领先混合,CHINA,Mutual Fund,ak
#005120,上投摩根量化多因子混合,CHINA,Mutual Fund,ak
#005170,华泰保兴策略精选C,CHINA,Mutual Fund,ak
#009887,广发稳健优选六个月持有期混合A,CHINA,Mutual Fund,ak
#009888,广发稳健优选六个月持有期混合C,CHINA,Mutual Fund,ak
#160136,南方中证国有企业改革指数(LOF)A,CHINA,Mutual Fund,ak
#009620,博时女性消费主题混合C,CHINA,Mutual Fund,ak
#010049,长城成长先锋混合A,CHINA,Mutual Fund,ak
#010050,长城成长先锋混合C,CHINA,Mutual Fund,ak
#002885,大摩万众创新混合A,CHINA,Mutual Fund,ak
#011712,大摩万众创新混合C,CHINA,Mutual Fund,ak
#005760,富国周期优势混合A,CHINA,Mutual Fund,ak
#000408,民生加银城镇化混合A,CHINA,Mutual Fund,ak
#005847,富国沪港深业绩驱动混合型A,CHINA,Mutual Fund,ak
#202015,南方沪深300联接基金A,CHINA,Mutual Fund,ak
#004342,南方沪深300联接基金C,CHINA,Mutual Fund,ak
#050002,博时沪深300指数A,CHINA,Mutual Fund,ak
#005810,南方瑞祥一年混合A,CHINA,Mutual Fund,ak
#002385,博时沪深300指数C,CHINA,Mutual Fund,ak
#005811,南方瑞祥一年混合C,CHINA,Mutual Fund,ak
#006939,鹏华沪深300指数(LOF)C,CHINA,Mutual Fund,ak
#007339,易方达沪深300ETF联接C,CHINA,Mutual Fund,ak
#005788,南方MSCI中国A股联接A,CHINA,Mutual Fund,ak
#005789,南方MSCI中国A股联接C,CHINA,Mutual Fund,ak
#160807,长盛沪深300指数(LOF),CHINA,Mutual Fund,ak
#519032,海富通上证非周期ETF联接,CHINA,Mutual Fund,ak
#160724,嘉实沪深300ETF联接C,CHINA,Mutual Fund,ak
#160706,嘉实沪深300ETF联接A,CHINA,Mutual Fund,ak
#161631,融通人工智能指数(LOF)A,CHINA,Mutual Fund,ak
#009239,融通人工智能指数(LOF)C,CHINA,Mutual Fund,ak
#005169,华泰保兴策略精选A,CHINA,Mutual Fund,ak
#002270,东吴安盈量化混合,CHINA,Mutual Fund,ak
#009914,富国成长动力混合,CHINA,Mutual Fund,ak
#010722,南方中证国有企业改革指数(LOF)C,CHINA,Mutual Fund,ak
#009619,博时女性消费主题混合A,CHINA,Mutual Fund,ak
#009992,景顺长城量化成长演化混合,CHINA,Mutual Fund,ak
#006182,格林伯锐灵活配置C,CHINA,Mutual Fund,ak
#010524,银华中证5G通信主题ETF联接C,CHINA,Mutual Fund,ak
#530016,建信恒稳价值混合,CHINA,Mutual Fund,ak
#011565,富国周期优势混合C,CHINA,Mutual Fund,ak
#002446,广发利鑫灵活配置混合A,CHINA,Mutual Fund,ak
#011172,广发利鑫灵活配置混合C,CHINA,Mutual Fund,ak
#001112,东方红中国优势混合,CHINA,Mutual Fund,ak
#900099,中信证券红利价值B,CHINA,Mutual Fund,ak
#900011,中信证券红利价值A,CHINA,Mutual Fund,ak
#900089,中信证券红利价值C,CHINA,Mutual Fund,ak
#011117,富国沪港深业绩驱动混合型C,CHINA,Mutual Fund,ak
#000199,国泰量化策略收益混合,CHINA,Mutual Fund,ak
#110020,易方达沪深300ETF联接A,CHINA,Mutual Fund,ak
#519116,浦银安盛沪深300指数增强,CHINA,Mutual Fund,ak
#450008,国富沪深300指数增强,CHINA,Mutual Fund,ak
#000051,华夏沪深300ETF联接A,CHINA,Mutual Fund,ak
#005658,华夏沪深300ETF联接C,CHINA,Mutual Fund,ak
#002732,长盛沪港深混合,CHINA,Mutual Fund,ak
#000961,天弘沪深300ETF联接A,CHINA,Mutual Fund,ak
#008404,华泰紫金泰盈混合A,CHINA,Mutual Fund,ak
#008405,华泰紫金泰盈混合C,CHINA,Mutual Fund,ak
#001365,大成正向回报灵活配置混合,CHINA,Mutual Fund,ak
#005258,景顺长城量化平衡混合,CHINA,Mutual Fund,ak
#007678,泰达宏利品牌升级混合A,CHINA,Mutual Fund,ak
#166023,中欧瑞丰灵活配置混合(LOF)A,CHINA,Mutual Fund,ak
